0,1,2,3,4,5,6,7,8,9
7.877749057903952,-8.239732635199276,3.1505642743833433,9.86607362024297,4.344815059967599,-8.329077423941817,-8.755110713177649,-5.504619514872474,5.362006991461925,-9.44473929818393
-4.0933069849748005,5.652406141614378,-2.0427209553508723,-3.281689842771684,-3.255762120501169,1.3914357704101423,3.4136210073672064,9.013907668494301,-0.05167258639719907,-2.563328034698286
-6.7269873779984986,5.646414980839705,-1.6034825076270476,-3.0118619716955246,-2.7416938363574515,2.5674501366504066,4.471239458105247,9.752533393992524,-1.618094582386263,-4.2190048858553855
-7.056617251779993,7.052574365988263,-0.6842457327344044,-3.673012256684721,-3.451182759494524,3.258451745168876,5.874246137784079,9.52806097567767,-0.009410794571436731,-2.868537943907583
-5.718558334792771,6.471730175224631,-0.8363597172392131,-2.8127317252286836,-2.6635027608632273,0.04444288784878392,5.203665003331641,9.931007689573015,-0.37644676288705003,-3.101860893520645
7.200999474663885,-8.441713669244168,1.9006676215005291,10.14047830670255,3.5250591655140635,-5.974192342298165,-8.029966128157074,-6.831647807099592,6.547229460692731,-9.098923405320045
6.8687502111018075,-8.722868084399613,1.6547778271284155,9.338441632766697,3.428156968811253,-7.0976934633902,-9.325109228161718,-7.235608781089759,4.739790785903152,-10.332005959773381
-6.406279592766051,5.066473755959002,-2.0482641843653813,-4.7298674163799905,-1.0020795308571198,3.0762552082678982,6.0093647243265345,10.612969702257836,1.3802403542146977,-3.9288519319816175
5.606458465165834,-8.372679413034174,1.615304740532772,9.79350414532998,2.7095222176175877,-8.605258628575845,-11.212042984274929,-6.2265763990520995,4.954075944725887,-8.700059313016562
5.9609712704020765,-8.324908857948323,1.7670113346311258,9.963408968081808,2.471804969852909,-7.7039705185800464,-11.148639947798934,-5.5330021669481555,5.766734025823766,-8.412631350532518
6.104777057062082,-8.478398983917987,1.6717534108724035,8.63968853834109,3.501562307196212,-7.758080898222367,-8.884273896568633,-6.931860919596971,5.552333692915607,-10.114886479791894
5.729613855709422,-8.633669301320134,1.171775556992495,9.4948941565457,4.888542255364186,-6.747963478901136,-9.537012503789674,-6.505127455575651,8.164944070813142,-10.478939090386131
5.445037260196875,-10.769570418501448,1.2913854856675864,9.53090345209288,2.746595998669953,-6.857068115748124,-9.686221291062129,-6.11024942967801,5.6788413462382685,-9.677956130217297
-4.975372749129108,4.983002336329931,-0.5390172597353584,-3.016836104736465,-2.7894618893435528,1.4081544911325512,3.779453612034854,9.629952001113706,-0.48721102846673514,-3.3102637906783468
5.325326609878673,-9.478285183357855,-0.3342021956433694,9.214812020271216,2.5806317021973335,-7.514215847906757,-9.17759164734001,-7.656444602750877,5.9191497960966135,-9.268824972115391
-6.303267905784885,5.72677362159011,-1.7773769211092518,-1.30961659356051,-3.378946507473316,1.4540173599591497,4.256922852383342,10.642723147569209,1.2342343120078991,-1.6356265941832047
6.635128972164283,-9.90588813020691,0.6250874930347082,10.199427827276354,3.8085482424170483,-7.283445311265855,-10.468741599912148,-7.553828639478457,6.464271106169983,-9.824454875467245
-5.5716918918769105,5.967974902514783,-0.18675538745759224,-5.102954938655993,-2.05321189272188,1.8655295599183097,5.8643449490610315,9.433472676772308,-0.038853535778132664,-2.264093002929501
7.117168438057291,-10.12330389892959,-0.03901428311363542,10.767048703469023,2.569683880057509,-7.6918220703556095,-9.73638527864258,-8.748462758197642,5.616531696246052,-9.499333843759882
6.110437063776254,-8.129252683734434,1.0975199258109158,8.30622731886859,3.096308600523826,-7.999175791542529,-9.60680650947961,-7.301546296070961,6.153789282262393,-10.24142019993635
5.978899038269323,-9.171460713093541,1.0598987043314165,8.581347565841925,3.986024952577781,-6.960807858806071,-9.411663464970335,-6.868024046943907,6.1613701160283645,-6.8678895543290075
-5.4111654041803705,4.698084401076084,-0.6585640239261542,-4.035737185356718,-0.816715487077392,4.288791096812314,4.048460703611845,9.506222836792091,0.3711479713115642,-3.2463054235422124
6.296779746157117,-8.922964771344391,0.46082506498664777,7.981781292980396,3.7504301178593527,-7.8811192385315305,-10.93566914194455,-6.830013136737225,3.5471270392145042,-8.829938806208318
-6.936366857946625,4.21640023017065,0.09274275840423596,-2.7447046222782374,-0.9415776151608033,2.149508505468768,6.554684519015562,9.03175939104075,0.40363237671847857,-2.656212695552028
6.615523762429126,-8.338235066556667,-0.7003288831917056,8.984204217864146,3.948171704320051,-8.066088231442809,-9.794257777373574,-5.693664109434835,6.059309121343326,-9.239318475736574
-4.985512895437563,6.051223123966684,-0.9987598183159903,-3.383136318342859,-3.6727995385195813,1.840863767786556,6.405080722374862,10.534982144394979,-0.5866365635675368,-1.8488913902511899
-6.749984261193426,3.9228499221023707,-2.3736731395009034,-2.0805460635060866,-1.3686896082403373,3.4071735733834574,5.078881791056996,10.214074177855293,3.307773219342443,-5.428865966158719
-6.224438956858131,3.9042797336760326,-2.6187531791148144,-2.899901467761849,-2.26288408814602,2.9217652291591296,5.724157311104937,8.117037064539462,-1.6464155458335918,-3.816140648019666
-5.1329222621342465,5.199738522326571,-1.6125240042143503,-5.893552394781322,-2.942439971007215,3.1323039690867005,4.798579483106974,10.370839427751354,0.8018506524577957,-4.591908156958307
-5.4492126323343495,5.852359143079085,-0.375325417156691,-2.9295884209877836,-3.4196210297894214,3.4218030284643457,4.86942498437617,10.261619506689838,-0.4078605843243971,-2.2713705229671852
-4.728955451919337,7.7222672537847155,-1.9528612740030444,-1.8284312571550716,-1.3999761871945922,-0.15244231869566072,4.334793702062443,9.618703055501909,0.19576512509635827,-2.706682792027131
-6.048267582060939,6.244165856506491,-1.2543011880657324,-3.0289901411419393,-0.7611963918852209,1.7717192844631635,5.893706429905173,8.995891428943619,-0.6923638232419682,-4.014690298256378
7.985107436929131,-10.026245412944334,1.0320762476376528,9.305212597650863,2.0257004272822607,-7.513123072225801,-9.730012240086731,-8.20755553505961,6.426353407510675,-8.508615865599362
5.844099659953225,-9.079156572758283,0.03105739392183049,7.958313368619421,2.211674124793654,-10.213726310007377,-9.127544641878114,-6.352182690493091,5.010720913106112,-9.43977499676607
6.284240910116453,-10.43672724666084,0.45092610948034473,9.61322461813847,2.6019392957216727,-7.118801593801208,-10.72449260008421,-8.284150810511175,5.447858450652635,-9.615951834353625
-5.181262746810838,5.5545123216155865,-2.3624960748218484,-1.9783750985904436,-1.8231884627012587,2.57338447387895,5.852370444124203,9.868657235811495,-0.6985878252883169,-1.233000116346801
-4.387088416646878,5.541038855779381,-2.2421380453895985,-1.8650273633406074,-1.8227292187806143,2.824353697693386,6.800286926329925,9.493979468849023,-0.10085203773313522,-2.1542216923679813
7.237582154620125,-8.415233863320562,0.9833263844864448,10.073963564294145,3.882599635285033,-9.624250167057724,-9.50460109359959,-7.762124863909892,6.650295407855429,-9.038551437716515
-5.725293327056121,5.763193807134039,-1.6175038211362178,-3.5448543239930363,-2.6772945412986378,0.7250010822289705,5.900878607150004,9.20718733515367,0.8997759004636916,-2.472435385155799
-5.189236970342138,5.71398331160767,0.2769337890285313,-3.1612722771029413,-1.6272589501432073,2.557511273616459,5.684190429166614,8.763890306363242,0.4933980879957579,-3.0602529526607136
7.781915843985022,-10.929836924636078,-1.1825514274227342,10.021474708691084,3.9239421287251366,-9.040786308917749,-11.085713321900524,-8.326621238879753,7.253978262861027,-9.646992645557663
-6.248224978925946,6.070879864351528,-0.21073048648875292,-3.835396098878604,-3.295566817262017,1.5775346594406008,4.444906491687457,9.082498274993984,-0.7040951340669419,-4.227672813332422
-6.000834237752854,5.6612750695453515,-0.05618659767683365,-2.8656139341656512,-1.4953577748753157,3.413772224900775,5.939376317162047,8.968935330576167,0.5973441612815764,-3.168158354825801
-5.3455162938023,5.725942418810104,-1.458667070104931,-2.988282748101224,-3.1851702880705455,2.154386838932953,5.206682944542195,8.537761218688697,0.556909634043864,-3.878131457428818
5.133231809702059,-8.67573354046106,-0.4587929978117591,8.77205896458735,3.6884585828352,-8.325964575985033,-9.963980850269788,-8.50300062005434,5.190824389391987,-7.729108203274732
7.655977561208865,-9.730186943595182,0.9737656678213971,8.589554971522317,4.411111013639491,-6.56765844189119,-9.786041078039977,-6.343517014315152,7.299944140993531,-9.53535216666696
-5.253804187945798,7.278356613235937,-2.0124576931578426,-2.541520592631015,-2.7884237052126704,4.098104600981694,6.677713072262254,8.346381820738875,1.7734847269553815,-2.9421797581217937
